FIRM_NAME,MODEL_NAME,MODEL_CATEGORY_RANK,SUB_MODEL_NAME,ALLOCATION_CATEGORY,STRATEGY_NAME,PRODUCT_TYPE,TICKER,ALLOCATION_PCT,MODEL_LAUNCH_DATE,AS_OF_DATE,UPDATE_FREQUENCY,FTMAS_FIRM_MANAGED,LOAD_DATE_TIME,PARENT_DEALER_CODE,PLATFORM_TYPE,PLATFORM_DEF
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,5,Growth Hybrid,EQUITY,Franklin FTSE Europe ETF,ETF,FLEE,0.06, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,5,Growth Hybrid,EQUITY,Hennessy Japan Fund Investor Fund Advisor,Mutual Fund,HJPNX,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,5,Growth Hybrid,Cash,Cash,Cash,,0.01, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,2,Rising Rates Index Model,US Fixed Income,iShares TIPS Bond ETF,ETF,TIP,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,3,Conservative Hybrid,FIXED INCOME,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.25, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,3,Conservative Hybrid,EQUITY,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.05, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,3,Conservative Hybrid,EQUITY,Vanguard S&P 500 ETF,ETF,VOO,0.09, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,3,Conservative Hybrid,EQUITY,Hennessy Japan Fund Investor Fund Advisor,Mutual Fund,HJPNX,0.01, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,3,Conservative Index Model,US Equity,iShares S&P 500 Value,ETF,IVE,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,3,Conservative Index Model,Emerging Equity,iShares Core MSCI Emerging Markets,ETF,IEMG,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,3,Conservative Index Model,US Fixed Income,iShares iBoxx High Yield Corporate Bd,ETF,HYG,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,4,Moderate Hybrid,EQUITY,iShares Core S&P 500 Value ETF,ETF,IVE,0, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,4,Moderate Hybrid,EQUITY,Franklin FTSE Europe ETF,ETF,FLEE,0.05, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,4,Moderate Hybrid,ALTERNATIVES,Franklin K2 Alternative Strategies Fund Advisor,Mutual Fund,FABZX,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,4,Moderate Index Model,US Equity,Vanguard S&P 500 ETF,ETF,VOO,0.2, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,4,Moderate Index Model,European Equity,Deutsche X-trackers MSCI Europe Hedgd Eq,ETF,DBEU,0.05, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,4,Moderate Index Model,US Fixed Income,iShares Core U.S. Aggregate Bond ETF,ETF,AGG,0.15, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,5,Growth Hybrid,EQUITY,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.15, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,5,Growth Hybrid,FIXED INCOME,iShares Core U.S. Aggregate Bond ETF,ETF,AGG,0.04, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,5,Growth Hybrid,FIXED INCOME,Delaware Corporate Bond Fund I,Mutual Fund,DGCIX,0.01, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,5,Growth Hybrid,FIXED INCOME,Templeton Global Total Return Fund Advisor,Mutual Fund,TTRZX,0.01, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,5,Growth Index Model,US Equity,iShares S&P 500 Value,ETF,IVE,0.07, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,5,Growth Index Model,Japanese Equity,Franklin FTSE Japan ETF,ETF,FLJP,0.05, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,5,Growth Index Model,US Fixed Income,iShares Intermediate-Term Corporate Bond ETF,ETF,IGIB,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIZENS,Franklin Income Model Portfolio,1,Income,U.S. Equity,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.04, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Income Model Portfolio,1,Income,U.S. Fixed Income,Franklin Low Duration Total Return Fund,Mutual Fund,FLDZX,0.15, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Conservative Growth Model Portfolio,2,Conservative Growth,U.S. Equity,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.13, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Conservative Growth Model Portfolio,2,Conservative Growth,Non-U.S. Equity,Templeton Foreign Fund,Mutual Fund,TFFAX,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Model Portfolio,3,Moderate,U.S. Equity,Franklin Growth Fund,Mutual Fund,FCGAX,0.17, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Model Portfolio,3,Moderate,U.S. Equity,Franklin Small Cap Growth Fund,Mutual Fund,FSSAX,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Model Portfolio,3,Moderate,U.S. Fixed Income,Franklin Total Return Fund,Mutual Fund,FBDAX,0.18, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Growth Model Portfolio,4,Moderate Growth,U.S. Equity,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.21, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Growth Model Portfolio,4,Moderate Growth,Non-U.S. Equity,Franklin International Growth Fund,Mutual Fund,FNGZX,0.09, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Growth Model Portfolio,4,Moderate Growth,U.S. Fixed Income,Franklin U.S. Government Securities Fund,Mutual Fund,FUSAX,0.07, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
DORSEY WRIGHT,DORSEY WRIGHT’S FRANKLIN LIBERTYSHARES INTERNATIONAL MODEL,1,Nasdaq Dorsey Wright ETF Model,Equity,Franklin FTSE Taiwan ETF,ETF,FLTW,0.2, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,3,Conservative Hybrid,FIXED INCOME,Templeton Global Total Return Fund Advisor,Mutual Fund,TTRZX,0.04, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,3,Conservative Hybrid,EQUITY,Templeton Developing Markets Trust,Mutual Fund,TDADX,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,3,Conservative Index Model,US Equity,Vanguard S&P 500 ETF,ETF,VOO,0.09, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,3,Conservative Index Model,European Equity,Deutsche X-trackers MSCI Europe Hedgd Eq,ETF,DBEU,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,3,Conservative Index Model,US Fixed Income,iShares Core U.S. Aggregate Bond ETF,ETF,AGG,0.25, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,4,Moderate Hybrid,EQUITY,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.12, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,4,Moderate Hybrid,FIXED INCOME,Prudential Core Bond Fund R6,Mutual Fund,TPCQX,0.06, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,4,Moderate Hybrid,EQUITY,Pioneer Fundamental Growth Fund Y,Mutual Fund,FUNYX,0.08, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,4,Moderate Hybrid,EQUITY,Franklin FTSE Japan ETF,ETF,FLJP,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,4,Moderate Index Model,US Equity,iShares S&P 500 Growth,ETF,IVW,0.14, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,4,Moderate Index Model,Emerging Equity,iShares Core MSCI Emerging Markets,ETF,IEMG,0.07, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,4,Moderate Index Model,US Fixed Income,iShares iBoxx High Yield Corporate Bd,ETF,HYG,0.01, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,5,Growth Hybrid,EQUITY,iShares Core S&P 500 Value ETF,ETF,IVE,0, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,5,Growth Hybrid,EQUITY,Pioneer Fundamental Growth Fund Y,Mutual Fund,FUNYX,0.1, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Hybrid,5,Growth Hybrid,ALTERNATIVES,Franklin K2 Alternative Strategies Fund Advisor,Mutual Fund,FABZX,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,5,Growth Index Model,US Equity,Vanguard S&P 500 ETF,ETF,VOO,0.24, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,5,Growth Index Model,European Equity,Deutsche X-trackers MSCI Europe Hedgd Eq,ETF,DBEU,0.06, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,5,Growth Index Model,US Fixed Income,iShares Core U.S. Aggregate Bond ETF,ETF,AGG,0.09, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIZENS,Franklin Income Model Portfolio,1,Income,U.S. Equity,Franklin Equity Income Fund,Mutual Fund,FEIFX,0.04, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Income Model Portfolio,1,Income,U.S. Fixed Income,Franklin Strategic Income Fund,Mutual Fund,FKSAX,0.14, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Conservative Growth Model Portfolio,2,Conservative Growth,U.S. Equity,Franklin Growth Fund,Mutual Fund,FCGAX,0.13, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Conservative Growth Model Portfolio,2,Conservative Growth,Non-U.S. Equity,Franklin International Growth Fund,Mutual Fund,FNGZX,0.06, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Conservative Growth Model Portfolio,2,Conservative Growth,Non-U.S. Fixed Income,Templeton Global Total Return Fund,Mutual Fund,TTRZX,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Model Portfolio,3,Moderate,U.S. Equity,Franklin Small Cap Value Fund,Mutual Fund,FVADX,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Model Portfolio,3,Moderate,U.S. Fixed Income,Franklin Low Duration Total Return Fund,Mutual Fund,FLDZX,0.06, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Growth Model Portfolio,4,Moderate Growth,U.S. Equity,Franklin Growth Fund,Mutual Fund,FCGAX,0.21, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Growth Model Portfolio,4,Moderate Growth,U.S. Equity,Franklin Small Cap Growth Fund,Mutual Fund,FSSAX,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
DORSEY WRIGHT,DORSEY WRIGHT’S FRANKLIN LIBERTYSHARES INTERNATIONAL MODEL,1,Nasdaq Dorsey Wright ETF Model,Equity,Franklin FTSE India ETF,ETF,FLIN,0.2, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,1,Capital Preservation,High Yield,Franklin High Income Adv,Mutual Fund,FVHIX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,2,Conservative,Large Cap Value,Fidelity Large Cap Value Index Prm,Mutual Fund,FLCHX,0.1, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,2,Conservative,Intermediate Bond,Vanguard Total Bond Market Index Adm,Mutual Fund,VBTLX,0.36, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,2,Conservative,Cash,Cash,Cash,,0.02, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,3,Conservative Growth,International developed Markets,Franklin Intl Growth Adv,Mutual Fund,FNGZX,0.06, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,1,Capital Preservation,International developed Markets,Templeton Foreign Adv,Mutual Fund,TFFAX,0.06, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,1,Capital Preservation,Short Bond,Vanguard Short-Term Bond Index Adm,Mutual Fund,VBISX,0.09, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,2,Conservative,International developed Markets,Templeton Foreign Adv,Mutual Fund,TFFAX,0.05, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,2,Conservative,Bank Loan,Franklin Floating Rate Daily Access Adv,Mutual Fund,FDAAX,0.07, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,3,Conservative Growth,Small Cap Core,Fidelity Large Cap Value Index Prm,Mutual Fund,FLCHX,0.13, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,3,Conservative Growth,Commodities,Credit Suisse Commodity Return Strat I,Mutual Fund,CRSOX,0.02, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,5,Growth Index Model,US Fixed Income,IShares US Treasury Bond ETF,ETF,GOVT,0.06, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,5,Growth Index Model, ,Cash,Cash,,0.01, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIZENS,Franklin Income Model Portfolio,1,Income,U.S. Fixed Income,Franklin U.S. Government Securities Fund,Mutual Fund,FUSAX,0.24, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,3,Conservative Growth,International Bond,Templeton Global Bond Adv,Mutual Fund,TGBAX,0.1, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,4,Moderate,Small Cap Core,Fidelity Small Cap Index Premium,Mutual Fund,FSSVX,0.06, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,4,Moderate,Intermediate Bond,Vanguard Total Bond Market Index Adm,Mutual Fund,VBTLX,0.2, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,4,Moderate,Bank Loan,Franklin Floating Rate Daily Access Adv,Mutual Fund,FDAAX,0.05, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,5,Moderate Growth,Large Cap Value,Fidelity Large Cap Value Index Prm,Mutual Fund,FLCHX,0.2, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,5,Moderate Growth,International developed Markets,Franklin Intl Growth Adv,Mutual Fund,FNGZX,0.1, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,5,Moderate Growth,Intermediate Bond,Vanguard Total Bond Market Index Adm,Mutual Fund,VBTLX,0.14, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,5,Moderate Growth,Cash,Cash,Cash,,0.02, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,5,Growth Index Model,European Equity,Franklin FTSE Europe ETF,ETF,FLEE,0.09, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIZENS,Franklin Income Model Portfolio,1,Income,Multi - Asset,Franklin Retirement Income Fund,Mutual Fund,FLRDX,0.12, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Conservative Growth Model Portfolio,2,Conservative Growth,U.S. Equity,Franklin Small Cap Growth Fund,Mutual Fund,FSSAX,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Conservative Growth Model Portfolio,2,Conservative Growth,U.S. Fixed Income,Franklin U.S. Government Securities Fund,Mutual Fund,FUSAX,0.16, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Growth Model Portfolio,4,Moderate Growth,Non-U.S. Equity,Templeton Foreign Fund,Mutual Fund,TFFAX,0.05, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
DORSEY WRIGHT,DORSEY WRIGHT’S FRANKLIN LIBERTYSHARES INTERNATIONAL MODEL,1,Nasdaq Dorsey Wright ETF Model,Equity,Franklin FTSE Hong Kong ETF,ETF,FLHK,0.2, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,1,Capital Preservation,Large Cap Value,Fidelity Large Cap Value Index Prm,Mutual Fund,FLCHX,0.07, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,1,Capital Preservation,Bank Loan,Franklin Floating Rate Daily Access Adv,Mutual Fund,FDAAX,0.08, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,2,Conservative,Small Cap Core,Fidelity Small Cap Index Premium,Mutual Fund,FSSVX,0.02, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,2,Conservative,International Bond,Templeton Global Bond Adv,Mutual Fund,TGBAX,0.13, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,3,Conservative Growth,Large Cap Growth,Franklin Growth Adv,Mutual Fund,FCGAX,0.12, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,3,Conservative Growth,International emerging Markets,Templeton Developing Markets Adv,Mutual Fund,TDADX,0.02, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,3,Conservative Growth,Bank Loan,Franklin Floating Rate Daily Access Adv,Mutual Fund,FDAAX,0.06, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,4,Moderate,Large Cap Growth,Franklin Growth Adv,Mutual Fund,FCGAX,0.16, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,4,Moderate,High Yield,Franklin High Income Adv,Mutual Fund,FVHIX,0.02, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Conservative Growth Model,1,Conservative Growth, ,Franklin LibertyQ US Low Volatility ETF,ETF,FLLV,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,5,Growth Index Model,US Fixed Income,iShares Short-Term Corporate Bond ETF,ETF,IGSB,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIBANK,Franklin NextStep Model Portfolios-Index,5,Growth Index Model,Global Fixed Income,iShares JPMorgan USD Emerg Markets Bond,ETF,EMB,0.01, ,2.02E+16,Monthly,FTMAS,2.02E+16, , , 
CITIZENS,Franklin Income Model Portfolio,1,Income,Non-U.S. Equity,Franklin LibertyQ Global Dividend ETF,ETF,FLQD,0.04, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Income Model Portfolio,1,Income,Multi - Asset,Franklin Income Fund,Mutual Fund,FRIAX,0.15, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Conservative Growth Model Portfolio,2,Conservative Growth,U.S. Equity,Franklin Small Cap Value Fund,Mutual Fund,FVADX,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Conservative Growth Model Portfolio,2,Conservative Growth,U.S. Fixed Income,Franklin Total Return Fund,Mutual Fund,FBDAX,0.25, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Model Portfolio,3,Moderate,U.S. Equity,Franklin Rising Dividends Fund,Mutual Fund,FRDAX,0.12, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Model Portfolio,3,Moderate,Non-U.S. Equity,Templeton Foreign Fund,Mutual Fund,TFFAX,0.04, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Model Portfolio,3,Moderate,Non-U.S. Fixed Income,Templeton Global Total Return Fund,Mutual Fund,TTRZX,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
CITIZENS,Franklin Moderate Growth Model Portfolio,4,Moderate Growth,U.S. Equity,Franklin Small Cap Value Fund,Mutual Fund,FVADX,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16,7201, , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,6,Growth,International developed Markets,Templeton Foreign Adv,Mutual Fund,TFFAX,0.11, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,3,Conservative Growth,Cash,Cash,Cash,,0.02, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,5,Moderate Growth,International emerging Markets,Templeton Developing Markets Adv,Mutual Fund,TDADX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,5,Moderate Growth,Bank Loan,Franklin Floating Rate Daily Access Adv,Mutual Fund,FDAAX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,6,Growth,Large Cap Growth,Franklin Growth Adv,Mutual Fund,FCGAX,0.23, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,6,Growth,International emerging Markets,Templeton Developing Markets Adv,Mutual Fund,TDADX,0.05, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,6,Growth,Cash,Cash,Cash,,0.02, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,4,Moderate,International emerging Markets,Templeton Developing Markets Adv,Mutual Fund,TDADX,0.03, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,5,Moderate Growth,Large Cap Growth,Franklin Growth Adv,Mutual Fund,FCGAX,0.19, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,5,Moderate Growth,International Bond,Templeton Global Bond Adv,Mutual Fund,TGBAX,0.05, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,6,Growth,Large Cap Value,Fidelity Large Cap Value Index Prm,Mutual Fund,FLCHX,0.24, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,6,Growth,International developed Markets,Franklin Intl Growth Adv,Mutual Fund,FNGZX,0.11, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,6,Growth,International Bond,Templeton Global Bond Adv,Mutual Fund,TGBAX,0.03, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,7,Aggressive,International developed Markets,Franklin Intl Growth Adv,Mutual Fund,FNGZX,0.13, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
ENVESTNET,Franklin Templeton PMC ActivePassive Portfolios,7,Aggressive,Commodities,Credit Suisse Commodity Return Strat I,Mutual Fund,CRSOX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16, , , 
